5,"first time at fancy today. walk in appointment and i got sat immediately with ha. she was very good! very clean and quick technique. the salon is very nice and welcoming...they offer coffee, water, etc. i recently moved to the area and will definitely be back!!"
4,"went on a whim while running errands and i was helped right away. the salon was very clean and the chairs comfy. the staff was friendly and though it was busy it was fairly quiet so i felt i could relax. basic mani pedi for  34, not too bad! will be visiting again!"
5,"love this salon. kim is very friendly and did a really nice job on my mani and pedi. the owner runs a very tight ship and not very many people are talking, it's very quiet, the staff are very attentive and it's very relaxing. the place is very very clean. i will make this my nail salon now, it's reasonable, friendly, clean and relaxing, what more could you want?"
4,"needed a new nail place closer to my house so went here on a whim. i went on a wed afternoon so was pretty quiet and they were able to get me in right away. pedicure was very nice, massage was long, they offered me a bottle of water, normal prices, clean place, and friendly staff. my only complaint was they didn't have me sit under the lamp to dry so after i got home i noticed one if my toes was smeared. luckily i brought my own polish so i could touch it up. i will be going here again."
5,thank you yelpers!! i found also found this place to be awesome!! clean and lots of gel colors and glitter to choose from. ill be back there for sure!!
2,"my gf and i ate at fin's on saturday night sept 21, 2013.  we had the chef's special tasting box which had 9 different items. the honey topped eggplant was quite good but everything else was mundane at best.  there were rubbery little pieces of octopus with much chopped vegetables in a sauce that overwhelmed everything. there was spicy salmon which was not spicy and was overwhelmed by a massive amount of mayo.  the tuna was tasteless. etc. in addition, the decor is primitive and the place is incredibly loud for a supposedly upscale restaurant. it is simply not a good restaurant and i would not return."
4,"what a gem! i'm so happy i wandered into fin! 

since moving to oakville i've been searching for as many toronto esque restaurants as possible so i can get my fill! i've found a few great places there, but no food (especially asian) has actually been that great   until fin! 

i went here on a sunday evening, and was concerned it wouldn't be open, but it was until 10 pm. we were greeted in japanese and seated immediately by our extremely friendly and attentive server. 

food is a bit on the pricey side, but without there being much competition in terms of izakaya in oakville, i wasn't surprised, and it didn't break the bank. 

personal favorites were the selection of fish for three (see picture, so beautiful!) and the eastern style caesar (who wouldn't love a drink with a crab leg in it!).

overall i was super impressed with the quality and variety of food, as well as the service. i couldn't recommend fin enough to those starved for a bit of asian food in oakville!

disclaimer  if you're from toronto and eat izakaya all the time, this might be a touch pricey for you!"
4,"exceeded expectations. ate early around 6.15 pm so was fairly quiet...2 others. strangely asked if we had reservations...interesting! 
sauvignon blanc from chile was good and can be recommended. cucumber addiction tasty, avocado tempura very good, sashimi 3 kinds flawless, fresh raspberry point fresh oysters excellent value at  1.50 each. shichimi duck salad also very good.  at  76 before hst   tip about right for the quality. pleasant staff....will go again!"
4,"fairly new establishment on the lakeshore strip in downtown oakville.  a good thing to see with all the for lease signs that have been cropping up lately.

if someone could translate what is yelled at patrons once they enter, it would be greatly appreciated.  i'll assume it is a greeting.  the friendly staff that helped us explained that the general restaurant experience is that of arriving, eating and then leaving to go enjoy something else, somewhere else.  the izakaya experience is designed for you to eat, drink, socialize, etc. all under one roof.  hence the loud and sometimes frantic atmosphere.  pretty much a tapas menu.

after perusing the sake menu, my wife and i settled on some sapporo, mine in the bath sized glass.  it wasn't that the sake menu wasn't impressive, but my wife doesn't love it, i have limited experience with the gekkeikan brand and i just wasn't in the mood to take a chance on a 3 oz,  15 30 sake that i may or may not like.  maybe if i'd have been encouraged or had some sort of crash course i would have considered.

any way, food 

in absence of a bread basket, you are given what is called thin spaghetti, coated in salt and flavoured with a spicy curry.  a little strange a different as it is like eating spicy uncooked spaghetti.  

started with the cucumber addiction   sliced pickled cucumber with sesame seed and oil.  a great clean tasting starter.  all orders come out fast and furious, but staggered so as not to bung up the table too much.

the pork rib kakuni was really good.  3 fall off the bone pork ribs that are slow braised and served on mashed potato with a spicy mustard for more flavour.  this was really tasty and a good portion of meat for only 3 pork ribs.

the soy bean cream crab croquette is a mouthful.  resembling arancini balls, but stuffed with crab, there 3 little guys are filling and have more substance to them than your average crab dish.

the tuna carpaccio is delicious with a savoury mixture coating the fish.  a little tricky to pick up with the chop sticks, as it is chopped rather finely, but worth the effort.

the deep fried prawns are quite massive and heavy on the garlic, but the spicy sauce make 'em quite a lovely plate and pretty to look at once delivered.

as the evening progresses, more and more residents of oakville filter in.  there is a lot of bumping and jockeying for room in this narrow little space.  conversations can be heard from basically every table.  the fake chested table were amazed when barbie's shorter sister came in, no less than one month after giving birth and back to her fighting weight.  a quick cat walk, a twirl and they're sat beside us.  yaaaaay.

this is where service fell apart.  we had one more order coming and we were contemplating another round of drinks and possibly dessert.  but with all the air kissing going on and the place getting louder and packed, the person taking our orders came back to our table after 15 20 minutes, stating that he'd forgotten to enter our last dish.  another 20 minutes later and the special of the night cod we'd ordered arrived.  it was incredible and naturally buttery.  any aggressive thoughts were forgotten instantaneously.


food for thought   if you come for the special catches of the day, come early.  4 of the 6 fish specials were sold out by 7 30.  and the blowtorch mackerel?  it may be delicious but smells of burnt arm hair.  maybe its just me and my wacky palette.

hopefully the ""trendiness"" wears off in the passing months.  the food is quite good and staff are helpful, sincere and very knowledgeable with the menu.  it is the clientelle that i could do without."
4,"we had a light dinner here, it was fantastic! fresh seafood at it's finest. started out with arran smoked salmon with potato scones, cr  me fra  che and chives, the salmon was so fresh, it melted in your mouth. we also split a kg of the scottish mussels, we chose shallots, white wine, garlic   cream sauce, don't forget to order some bread to dip into the pot and soak up the goodness. this was probably one of the best mussels pots i've had. 

call and make a reservation if you can, we waited 45 minutes for a table (we went over to the bow bar to pass the time). if you can, sit outside, great people watching, right in the heart of grassmarket."
5,"the best surf and turf i have ever had. 

i stumbled upon this place by accident during a day trip to edinburgh. it was during scotland's unexpected (and sorely missed) heatwave so we sat outside   a rare treat in our climate. we were the first diners when we sat down but by the time we left the place was full and there was a great vibe. 

now to the food. me and my dad both opted for the same thing   the surf and turf. this consists of a rib eye steak served with half a kilogram of mussels cooked in your choice of sauce, crevettes and squid rings. being a big fan of asian flavours i opted for the chilli, ginger and lime sauce. we also ordered some buttered new potatoes on the side to add some carbohydrate to all the protein.

when the dish arrived it was amazing. perfectly cooked steak (medium rare for me) sitting on a mountain of seafood   not many things could look so appealing. all the seafood was full of flavour, the sauce had just enough heat and the corona with lime just added to an amazing meal.

next time i'm in edinburgh i will definitely be making a return here (i hope the heatwave will too)."
3,"was expecting a lot from this place based on the reviews, but honestly we didnt love it. it was just ok. service was quick and friendly. they were also happy to oblige my dairy intolerance, which was nice. both the seafood and steak were good quality, but i guess they were just a bit boring. 

boyfriend wasnt so keen on the strange warm, limp cabbage on the side of the steak. although the steak was cooked as ordered (medium rare) which was good. the queen scallop starter was ok, but the scallops were quite small and over salted. mussels were pretty good. 

overall a decent meal, but not good enough to get us over to grassmarket on a regular basis."
5,"i don't like mussels.  they are too strong and too fishy! don't care for the smell and don't care for them in soups or stews.  until now i would have told you that i'd rather eat rattlesnake.  appearantly in scottland, there is an entirely different species of mussels.

we stopped in at the mussel and steak bar for dinner before walking up to the castle for the 10 30 tattoo.  our travel mate ordered the mussel starter.  it arrived with green sauce on it.  omg, it smelled amazing.  so much so that i had to taste it.  the little mussels were tender and steamed to perfection with a light pesto sauce driselled over them.  it is such a great combination!

i had the surf and turf for dinner.  the mussels were done in white wine and garlic and the ribeye steak was tender, juicey and cooked exactly as i ordered it. all four of us agreed that our meals were delightful.  the price was not out of line.  service was spot on."
4,"i went here recently for a colleague's leaving lunch. there were 8 of us in our group   it was quite busy. 

we ordered from the lunch menu   1 course   7.95, 2 courses   9.95 or 3 courses   11.95.

most of the group ordered starters   the haggis dish was the most popular. 

i saved myself for the 6oz rump steak which was awesome. the chips were chunky   crispy, just how i like them   the mushrooms were earthy   full of flavour. my steak was perfectly cooked, moist   melt in the mouth. 

a colleague had the seafood curry. it was full of enormous mussels   other fishy delights. it smelled amazing   he said it was the best fish curry he's had. the only problem being that it took so long to arrive he didn't have time to finish it before having to get back to work.

unfortunately the service was slow and i we all had to skip dessert   coffee as we needed to get back to the office (despite being there over 90 mins).

a lovely lunch with great food   company. it was a shame the slow service meant it was a wee bit stressful. the front of house staff were lovely maybe they just need another pair of hands in the kitchen."
4,"fantastic location but very small on the inside, can be a long wait.  the seafood was only slightly above average in freshness and quality, and small portions, so had to knock off one star."
4,"i never fail to enjoy a good feed at the mussel and steak bar. pot of mussels with white wine and garlic sauce does the job perfectly. the ambience is pleasant, but it's better to sit downstairs as the upstairs bit feels a bit empty and lonely i think. 

food is generally lovely. staff are generally lovely. place is generally lovely. go!"
3,"definitely not the classiest joint in town... or maybe it is...?

the tables are old(er) but the felt is still in relatively good shape. some of the cues have cracked tips but if you look, you can usually find one worth playing with. 

monday and tuesdays they have  5 pool from 6pm to 11pm (although i think that's gone up to  6 recently)... either way, you can't complain about that. 

they have a fully stocked bar and will make tea and coffee on request for those of us who don't drink. they also have a half decent menu with food that's prepared downstairs at texas burger (yum).  

you're pretty much in view of a tv wherever you are and they have a large projection tv in the lounge area allowing you to sit, eat and watch the game. 

i'm not saying it doesn't happen but i've never seen a rowdy crowd here and although i've been to better halls, this place is okay for a fun night out."
5,"thank you, finally an audio   video specialist company you can trust and thats not creepy. i was't even planning on putting a home theater system for my house until i talked to jeremy, who was highly recommended by a close friend. long story short he stopped by my house we did a walk through together and he really took his time to explain the different possible options we had based on quality of the products and my budget. he wasn't pushy and made me feel real comfortable. next day i received an amazingly priced estimate and decided i was going to do it. him and an associate of his stopped by on the date we agreed on (on time) and knocked my whole home theater system out in less than 5 hours. what made my experience even better was the fact that he was more than willing to teach me how to use my brand new pioneer receiver. all and all they made my life a lot  more entertaining. i have to admit i did spent a bit more than i had initially planned but it was worth it. i will be calling them back for more stuff, highly a    recommended..."
5,"i have worked with jeremy at elite a v numerous times he is very particular clean and does excellent work. they do everything at 100 , never cut corners, very knowledgeable, polite, and honest. i recommend them to anyone!!"
5,"jeremy is a great worker, very knowledgable and honest. such quality work for the price too! i highly recommend elite av."
2,"wished it was better..
after watching man vs. food i decided to stop by, d  cor was not that homey and welcoming, and the neighborhood was bad, but nothing i haven't been around before.  the ribs were very fatty and grisly, it was disappointing and i didn't get enough sauce and when i asked for a little more they wanted to charge me, the coleslaw was awesome!  i noticed a hair in my food and it turned me off to the rest of it, so i threw it away , i wont be returning...
sorry guys"
2,"i've been going to hot sauce williams for the past 15 years and this place is going down hill big time!  the service continues to get worse and the attitude of the workers is piss poor.  they ignore you and can be very rude as well.  also, the place is very dirty and i would love to see the health inspection report.  

i will admit there sauce is some of the best i have ever had.  the wings are just not as good as they used too, but the polish boy is still very good.  the mac n cheese is very overrated and do not order the ribs.  they are like chowing down on a gristled piece of fat and that has the texture of rubber.  my friend tossed them away they were so bad.  

very sad to see an cleveland institution goes down the tubes like this and hope they can improve but that's the last they have seen of my business.  

p.s don't even bother going through the drive thru unless you have 20 mins to spare, no joke."
4,"i have been going here for at long time and its one of few places i can overlook bad service because i love the food. the wings are great, best wings in cleveland but the best offering from here is the barbeque sauce. better service and it would be 5 stars."
4,"i know others have been moaning about their service, but our experience last sunday was great. 

we were disappointed about the dining room being closed, but the drive through was open and the staff were very patient with our endless debate about what to order (our son can be finicky). they even chimed in with recommendations when they told us that fried okra was unavailable.

the food was incredible    and really messy in the car as we scarfed it down on our way back to nyc. we had polish girls, mac and cheese, black eyed peas and a pork shoulder sandwich. the sauce is really special. 

we strongly recommend it to everyone. great food, great service, really cheap."
5,"forget about the place and service (which were fine) and let's talk about the food!  the polish boy was good, but the fried chicken was amazing!!  and the sauce was killer!"
4,"hot sauce williams is definitely a guilty pleasure of mine  ) my favorite dish from here is the fried chicken and ribs dinner. for sides, i get the sweet potato fries and mac and cheese. they give you sooooo much food for just under  12! 

the servers work only behind the food stand, so you pretty much have to clean off the tables yourself. you may at first be deterred from this place by its lack of cleanliness, but the food is so worth it!  one thing to keep in mind, they don't provide free water, but a bottle of water is only  1. 

definitely worth checking out!"
3,"all the shoppes at the palazzo are expensive. this is like the rodeo dr of california or oak street in the gold coast of chicago. it is not like at ceasar's forum shops where there is a lot more variety. 
i like to window shop here and wish for things i can not afford, but the sales people are very pleasant here. 
they offered water bottles while i shopped at tory burch's for a specific purse my daughter was raving about.
  also important to mention is i was almost swindled into buying some ""sea salt"" cosmetics from la savon. it's nothing more than the other cosmetics sold in kiosks throughout las vegas and elsewhere...i was curious how they managed to have an actual store front shop. the woman there tried to sell me 2 bottles of makeup first for  599, then went to  199 in a matter of minutes to get a sale. i flew out of there as quick as i could. thankfully my husband made some excuse to leave."
5,another one of my favorite places to shop in vegas. i love the huge victoria's secret!!! could spend entire day shopping here!
4,this gorgeous mall of shoppes in the venetian hotel in las vegas are pricey for sure but it's lovely to look at all the upscale items. there are a few shops here and there that won't break your bank   look for basin (a great little soap shop that has only one other location and that's in orlando) and fresh (great cosmetics) and other beauty stores. lovely restaurants and super clean throughout.
4,"on a couple of occasions, we strolled through the shoppes at the palazzo.  the assortment of high end brands was satisfactory, but it was not all inclusive.  for chanel, lv, or other high end stores, you have to go across the street to the mall.  the shoppes at the palazzo is well decorated with marble floors and other fine textures.  if you do not like to gamble and have the means to shop at high end stores, this place is for you.  as a result, we usually stick to the slot machines!"
4,"lovely lovely lovely. i spent some time at the tory burch store. bought some darling flats and nearly broke out into a huge sweat. man its hot in there. no air circulation at all. next was the michael kors store again. this store is much smaller than the one at the forum. huge burberry store with clothes, bags, shoes, scarves, everything. great selection. the chlo   store was amazing as well.  but let me tell you what did it for me was the christian louboutin store. beautiful selection. this mall is next to the canal where all the gondolas are. lovely area. the only thing was the floor plans of the stores were a little weird to follow."
